Price,Views,Land Area,Road Access,Facing,Floor,Parking,Bedroom,Bathroom,Furnish Status,Amenity,City,district
15000000.0,225,2.2,13.0,South,2.5,,,,,,Sipadol, Bhaktapur
60000000.0,166,6.1,13.0,,5.5,,,,,,Machhapokhari, Kathmandu
82000000.0,85 ,10.0,15.0,South,2.5,,4.0,5.0,,,Budhanilkantha, Kathmandu
24000000.0,125,3.1,13.0,,2.5,,,,,,Kapan, Kathmandu
49500000.0,125,8.0,13.0,East,2.5,,8.0,5.0,Semi-Furnished,,Deuwa chowk, Kathmandu
18000000.0,154,3.0,13.0,,2.5,,,,,,Taudaha, Kathmandu
33500000.0,233,4.1,15.0,South-West,2.5,,5.0,5.0,Semi-Furnished,,Chapali, Kathmandu
45000000.0,189,8.2,12.0,South-East,2.5,,6.0,3.0,,,Budhanilkantha, Kathmandu
30000000.0,229,9.0,13.0,North,2.5,,5.0,4.0,,,Muhanpokhari, Kathmandu
87500000.0,119,11.0,15.0,East,2.5,,5.0,7.0,,,Mandikhatar, Kathmandu
41000000.0,175,5.0,13.0,North,2.0,,,,,,Dholahiti, Lalitpur
34000000.0,128,5.0,13.0,North-East,2.5,,6.0,5.0,,,Pasikot, Kathmandu
44500000.0,159,5.0,15.0,West,2.5,,5.0,5.0,Semi-Furnished,,Golfutar, Kathmandu
110000000.0,190,18.0,18.0,West,2.5,,5.0,4.0,Semi-Furnished,,Narayanthan , Kathmandu
85000000.0,247,11.0,15.0,North,2.5,,5.0,5.0,Semi-Furnished,,Narayanthan , Kathmandu
28500000.0,166,4.1,13.0,South,2.5,,6.0,5.0,,,Chunikhel, Kathmandu
27500000.0,297,4.0,13.0,South,2.5,,5.0,4.0,Semi-Furnished,,Bhaisepati, Lalitpur
17000000.0,108,3.2,13.0,,1.0,,2.0,1.0,,,Baluwakhani, Kathmandu
48500000.0,82 ,8.0,20.0,,2.5,,4.0,4.0,Semi-Furnished,,Hasantar, Kathmandu
65000000.0,135,6.1,14.0,South,2.5,,5.0,4.0,Full-Furnished,"Earthquake Resistant,Marbel,Fridge,Sofa,Solar,Dining Room,Microwave,Washing Machine,Bed Room,Garden,Modular Kitchen,+ 8 See More",Golfutar, Kathmandu
49500000.0,164,4.0,13.0,South-East,2.5,,4.0,4.0,Full-Furnished,,Bhaisepati, Lalitpur
35000000.0,42 ,5.0,18.0,East,2.5,,,,,,Jyotinagar, Kathmandu
24000000.0,190,2.3,10.0,East,3.0,,,3.0,,,Dhobichaur, Kathmandu
535000000.0,282,25.2,68.0,,4.0,,,,,,Balkumari, Lalitpur
3000000.0,118,9.0,4.0,East,2.5,,4.0,2.0,Un-Furnished,,Tinthana, Kathmandu
24500000.0,92 ,3.0,20.0,,2.5,,,,,,Baluwakhani, Kathmandu
17000000.0,131,3.3,10.0,South,2.5,,5.0,3.0,,,Goldhunga, Kathmandu
25000000.0,845,3.0,16.0,South-East,3.5,,4.0,5.0,Semi-Furnished,,Bhaisepati, Lalitpur
80000000.0,127,10.0,10.0,South-East,2.5,,,5.0,,,Baluwatar, Kathmandu
37500000.0,158,4.0,14.0,,2.5,,7.0,5.0,Full-Furnished,,Jyotinagar, Kathmandu
35000000.0,87 ,6.0,16.0,,2.5,,,,,,Bhangal , Kathmandu
30000000.0,162,4.0,12.0,,2.5,,7.0,5.0,,,Sitapaila, Kathmandu
45000000.0,138,5.0,20.0,South-East,3.5,,7.0,7.0,,,Pingalasthan, Kathmandu
35000000.0,110,5.0,13.0,West,2.5,,5.0,5.0,,,Rudreshwor, Kathmandu
60000000.0,146,9.1,13.0,South-West,2.5,,4.0,5.0,,,Budhanilkantha, Kathmandu
22000000.0,66 ,2.3,15.0,North-West,3.5,,7.0,3.0,,,Sitapaila, Kathmandu
85000000.0,253,4.1,20.0,South,3.5,,7.0,4.0,Full-Furnished,,Syuchatar, Kathmandu
24900000.000000004,99 ,3.2,13.0,,2.5,,,,,,Sundarbasti, Kathmandu
31500000.0,150,4.1,13.0,East,3.5,,,,,,Chunikhel, Kathmandu
19000000.0,218,4.0,20.0,North,2.5,,,,,,Tokha, Kathmandu
26000000.0,130,3.0,14.0,South-West,2.5,,3.0,4.0,Un-Furnished,,Grande Hospital, Kathmandu
22500000.0,155,3.5,13.0,,2.5,,,,,,Jyotinagar, Kathmandu
145000000.0,185,15.0,20.0,North-East,2.5,,4.0,5.0,Semi-Furnished,,Mandikhatar, Kathmandu
27500000.0,251,4.2,13.0,South,2.5,,4.0,4.0,Semi-Furnished,,Bafal, Kathmandu
110000000.0,116,6.0,17.0,,8.0,,,,,,New Buspark, Kathmandu
32200000.000000004,67 ,5.2,12.0,,2.5,,,,,,Suryabinayak, Bhaktapur
35000000.0,106,4.2,20.0,North,3.5,,,,,,Mhaipi, Kathmandu
170000000.0,30 ,4.1,12.0,North,6.0,,,,,,Ason, Kathmandu
51000000.0,67 ,4.3,20.0,West,2.5,,4.0,3.0,Full-Furnished,,Vinayak Colony, Lalitpur
27500000.0,219,3.2,20.0,South,2.5,,4.0,5.0,,,Bhaisepati, Lalitpur
40000000.0,57 ,4.0,27.0,South-West,2.5,,4.0,5.0,,,Dhapakhel, Lalitpur
170000000.0,171,8.0,20.0,South-West,5.5,,,8.0,,,Baluwatar, Kathmandu
61000000.0,136,6.0,15.0,North-East,2.5,,6.0,5.0,,,Budhanilkantha, Kathmandu
165000000.0,215,9.0,32.0,West,6.5,,4.0,9.0,,,Jalpa Chowk, Kathmandu
26000000.0,152,3.0,13.0,South-West,2.5,,5.0,3.0,,,Kadaghari, Kathmandu
39000000.0,159,4.0,20.0,South,2.5,,4.0,,Semi-Furnished,,Syuchatar, Kathmandu
28500000.0,101,4.0,14.0,,2.5,,3.0,6.0,,,Bafal, Kathmandu
19500000.0,109,3.0,13.0,West,2.5,,5.0,3.0,,,Makalbari, Kathmandu
32500000.0,36 ,5.0,12.0,West,3.0,,12.0,,Semi-Furnished,,Imadol, Lalitpur
40000000.0,111,104.0,12.0,,3.5,,7.0,5.0,,,Dhapakhel, Lalitpur
15500000.0,221,3.1,14.0,,1.0,,,,,,Budhanilkantha, Kathmandu
65500000.0,237,8.2,12.0,South-East,2.5,,6.0,4.0,Semi-Furnished,,Tenzing Chowk, Kathmandu
32000000.0,250,3.3,16.0,North-East,2.5,,4.0,4.0,,,Bhaisepati, Lalitpur
155000000.0,573,18.3,14.0,South,3.0,,5.0,5.0,,,Siddhartha Colony, Kathmandu
36000000.0,39 ,4.1,16.0,South-East,3.5,,7.0,7.0,,,Dhapasi, Kathmandu
18000000.0,323,1.1,5.0,East,4.5,,7.0,,,,Nardevi, Kathmandu
32500000.0,118,4.0,13.0,,2.0,,5.0,4.0,,,Ganesh Chowk, Kathmandu
18500000.0,155,3.1,10.0,West,4.0,,7.0,5.0,,,Paiyuntar, Kathmandu
100000000.0,98 ,14.0,13.0,South,3.5,,8.0,6.0,,,Maitidevi, Kathmandu
27000000.0,34 ,3.0,20.0,North-East,2.5,,5.0,4.0,Semi-Furnished,,Dhapakhel, Lalitpur
28500000.0,117,4.3,13.0,South,2.0,,4.0,2.0,Full-Furnished,,Changathali, Lalitpur
33000000.0,109,4.0,13.0,South-East,2.5,,,,,,Imadol, Lalitpur
36500000.0,44 ,3.3,20.0,,3.5,,,,,,Imadol, Lalitpur
36500000.0,98 ,4.2,13.0,East,2.5,,,,,,Imadol, Lalitpur
51000000.0,110,4.3,20.0,West,2.5,,4.0,2.0,Full-Furnished,,Vinayak Colony, Lalitpur
22000000.0,61 ,4.0,13.0,East,2.0,,4.0,,,,Tikathali, Lalitpur
35000000.0,200,4.0,13.0,,2.5,,4.0,3.0,,,Tokha, Kathmandu
23000000.0,163,3.0,12.0,East,2.5,,,,,,Imadol, Lalitpur
22000000.0,96 ,3.1,16.0,South,2.5,,,,,,Sanagaun, Lalitpur
35000000.0,326,4.0,13.0,North,3.5,,,,,,Imadol, Lalitpur
23000000.0,79 ,3.1,10.0,South-East,2.5,,,,,,Imadol, Lalitpur
28500000.0,112,3.3,13.0,East,2.5,,,,,,Imadol, Lalitpur
42500000.0,152,6.0,12.0,South-West,3.0,,8.0,3.0,,,Balkhu, Kathmandu
24000000.0,121,5.1,15.0,East,2.5,,,,,,Khumaltar, Lalitpur
45000000.0,164,5.1,15.0,,2.5,,6.0,5.0,Semi-Furnished,,Budhanilkantha, Kathmandu
85000000.0,144,6.1,14.0,East,3.5,,,,,,Mid Baneshwor, Kathmandu
22300000.0,69 ,3.0,16.0,North,2.5,,3.0,3.0,Semi-Furnished,,Balkhu, Kathmandu
100000000.0,220,20.0,13.0,North,2.5,,5.0,3.0,,,Thulobharyang, Kathmandu
27500000.0,84 ,4.0,13.0,,2.5,,6.0,6.0,,,Mandikhatar, Kathmandu
125000000.0,189,14.0,40.0,South,3.0,,,,,,Imadol, Lalitpur
30000000.0,235,4.3,15.0,West,3.5,,6.0,3.0,,,Suryadarshan Height, Kathmandu
25000000.0,188,3.3,13.0,South-West,2.5,,5.0,4.0,,,Imadol, Lalitpur
57500000.0,60 ,5.0,16.0,,2.0,,4.0,5.0,,,Baluwatar, Kathmandu
70000000.0,78 ,10.0,11.0,,2.5,,7.0,6.0,,,Satdobato, Lalitpur
160000000.0,231,17.2,16.0,,2.5,,3.0,3.0,,,Budhanilkantha, Kathmandu
25500000.0,183,4.1,6.0,,2.0,,7.0,4.0,,,Ghattekulo, Kathmandu
56500000.0,403,5.0,16.0,,2.5,,5.0,5.0,,,Gyaneshwor, Kathmandu
21800000.0,112,3.1,13.0,East,2.5,,4.0,4.0,,,Imadol, Lalitpur
8000000.0,146,10.0,14.0,East,3.5,,,,,,Maitidevi, Kathmandu
50000000.0,84 ,4.2,36.0,East,3.5,,,,,,Pepsicola, Kathmandu
30000000.0,33 ,4.3,20.0,South,2.5,,5.0,4.0,,,Pasikot, Kathmandu
29900000.000000004,60 ,4.5,10.0,West,3.5,,8.0,4.0,,,Goldhunga, Kathmandu
7000000.0,291,8.2,20.0,North,2.5,,6.0,3.0,,,Baneshwor, Kathmandu
45000000.0,120,5.0,22.0,South-East,3.5,,21.0,5.0,,,Samakhushi chowk, Kathmandu
10000000.0,361,18.0,13.0,South,2.5,,5.0,7.0,,,Kaushaltar, Bhaktapur
29900000.000000004,122,5.000657414170927,10.0,West,3.5,,8.0,4.0,Semi-Furnished,"Earthquake Resistant,Marbel,Gym,Fridge,Sofa,Dining Room,Bed Room,Garden,Modular Kitchen,Drinking Water,Bathroom,+ 5 See More",Goldhunga, Kathmandu
150000000.0,131,18.0,20.0,South-East,2.5,,6.0,5.0,,,Siddhartha Colony, Kathmandu
40000000.0,111,4.0,17.0,,2.5,,5.0,5.0,Semi-Furnished,,Nakhudole, Lalitpur
13300000.0,281,3.0,12.0,,1.0,,,,,,Chunikhel, Kathmandu
19000000.0,118,2.2,10.0,South,2.5,,4.0,2.0,,,Imadol, Lalitpur
40000000.0,120,13.3,16.0,North-East,3.0,,,,Semi-Furnished,"Fridge,Sofa,CC Camera,Solar,Dining Room,Microwave,Garden,Bed Room,Washing Machine,Modular Kitchen,Playground,+ 6 See More",Matatirtha, Kathmandu
70000000.0,222,15.0,36.0,South,2.5,,7.0,2.0,Semi-Furnished,,Dhunchepakha, Bhaktapur
33000000.0,91 ,3.3,22.0,,2.5,,,,,,Kapan, Kathmandu
16000000.0,180,1.0,15.0,,4.0,,3.0,4.0,,,Patan, Lalitpur
32500000.0,70 ,6.0,10.0,East,2.5,,5.0,1.0,,,Dhapasi, Kathmandu
45000000.0,154,5.2,15.0,,2.5,,6.0,5.0,Semi-Furnished,,Budhanilkantha, Kathmandu
37500000.0,37 ,6.0,14.0,North-East,2.5,,7.0,5.0,Semi-Furnished,"Earthquake Resistant,Marbel,Fridge,Sofa,Solar,Dining Room,Microwave,Washing Machine,Bed Room,Garden,Modular Kitchen,+ 8 See More",Hattigaunda, Kathmandu
125000000.0,60 ,15.3,22.0,North,4.0,,6.0,4.0,Un-Furnished,,Imadol, Lalitpur
34500000.0,176,5.1,13.0,East,2.5,,7.0,5.0,,,Baluwakhani, Kathmandu
14300000.0,215,2.2,12.0,South,2.5,,3.0,3.0,Semi-Furnished,,Jorpati, Kathmandu
65000000.0,51 ,6.0,16.0,South-West,5.0,,9.0,9.0,Un-Furnished,,Uttardhoka, Kathmandu
85000000.0,161,9.0,13.0,East,3.5,,,,,,New Buspark, Kathmandu
95000000.0,144,10.0,13.0,East,3.5,,,,,,Mitrapark, Kathmandu
23000000.0,177,3.1,13.0,East,2.5,,,,,,Boharatar, Kathmandu
75000000.0,115,8.3,13.0,South,2.5,,5.0,6.0,,,Chappal karkhana, Kathmandu
6000000.0,123,18.0,15.0,North,2.5,,,,,,Thulobharyang, Kathmandu
21000000.0,292,3.1,13.0,South,2.5,,,,,,Balkot, Bhaktapur
23500000.0,210,3.1,20.0,North,3.0,,4.0,,Full-Furnished,,Darjeeling Height, Bhaktapur
10500000.0,163,3.2,10.0,South,1.0,,3.0,1.0,,,Sudal, Bhaktapur
50000000.0,215,6.0,13.0,South,2.5,,4.0,5.0,Semi-Furnished,,Bhaisepati, Lalitpur
120000000.0,219,12.0,10.0,South-East,3.5,,,4.0,,,Maharajgunj, Kathmandu
23500000.0,100,3.0,13.0,East,2.5,,,,,,Imadol, Lalitpur
29500000.0,99 ,4.0,13.0,South,2.5,,3.0,3.0,Full-Furnished,"Earthquake Resistant,Parquet,Fridge,Sofa,CC Camera,Solar,Dining Room,Modular Kitchen,Parking,Drainage,Bathroom,+ 2 See More",Dhapasi, Kathmandu
32000000.0,190,3.3,16.0,North-East,2.5,,4.0,4.0,,,Bhaisepati, Lalitpur
92500000.0,38 ,17.0,17.0,South,3.5,,7.0,5.0,Semi-Furnished,,Narayanthan , Kathmandu
40000000.0,140,4.0,27.0,South-West,2.5,,4.0,5.0,Semi-Furnished,,Dholahiti, Lalitpur
35000000.0,88 ,4.0,14.0,South-East,2.5,,7.0,4.0,Full-Furnished,,Jyotinagar, Kathmandu
21000000.0,325,2.2,20.0,South-East,2.0,,3.0,3.0,,,Thecho, Lalitpur
22500000.0,330,3.1,13.0,North,2.5,,,,,,Imadol, Lalitpur
22500000.0,521,3.0,13.0,West,2.5,,,,,,Ochu Height, Lalitpur
27000000.0,59 ,4.0,18.0,,2.5,,,,,,Bhangal , Kathmandu
29500000.0,273,5.0,13.0,North,2.5,,5.0,5.0,Semi-Furnished,,Sitapaila, Kathmandu
37500000.0,219,7.0,13.0,South,2.5,,4.0,,,,Sitapaila, Kathmandu
20500000.0,87 ,3.0,16.0,East,2.5,,4.0,3.0,,,Goldhunga, Kathmandu
25000000.0,137,3.0,13.0,South-East,2.5,,10.0,5.0,,,Mandikhatar, Kathmandu
38000000.0,82 ,4.1,12.0,North-East,2.5,,4.0,1.0,,,Bhaisepati, Lalitpur
47000000.0,33 ,6.2,20.0,West,2.5,,5.0,3.0,,,Sitapaila, Kathmandu
34000000.0,118,4.0,13.0,South,2.5,,4.0,2.0,Semi-Furnished,,Imadol, Lalitpur
30000000.0,90 ,3.2,13.0,East,3.0,,8.0,3.0,,,Attarkhel, Kathmandu
34000000.0,56 ,5.0,13.0,,2.5,,5.0,3.0,,,Baluwakhani, Kathmandu
44000000.0,67 ,3.1,16.0,,4.5,,6.0,,,,Shankhamul, Kathmandu
43500000.0,84 ,3.1,14.0,,3.5,,7.0,,,,Buddhanagar, Kathmandu
22000000.0,45 ,3.2,14.0,North,2.0,,4.0,2.0,,,Syuchatar, Kathmandu
22500000.0,79 ,3.2,13.0,,2.5,,,,,,Kapan, Kathmandu
60000000.0,50 ,11.0,17.0,North,2.5,,3.0,3.0,,,Grande Villa, Kathmandu
49900000.0,290,4.0,14.0,,3.5,,,,Semi-Furnished,,Baneshwor, Kathmandu
50000000.0,181,6.0,13.0,South,2.5,,4.0,5.0,Semi-Furnished,,Bhaisepati, Lalitpur
106000000.0,329,15.2,15.0,West,2.5,,6.0,4.0,,,Lazimpat, Kathmandu
62000000.0,168,9.2,20.0,,2.5,,4.0,6.0,,,Budhanilkantha, Kathmandu
26000000.0,82 ,4.0,11.0,South,2.5,,6.0,3.0,,,Lambagar, Kathmandu
27000000.0,56 ,3.0,32.0,,2.5,,,,,,Kathmandu,
27500000.0,26 ,3.1,16.0,West,3.0,,,,,,Baluwakhani, Kathmandu
42500000.0,37 ,4.0,20.0,,2.5,,,,,,Mandikhatar, Kathmandu
35000000.0,144,6.0,20.0,West,2.5,,6.0,4.0,Semi-Furnished,"Earthquake Resistant,Power Backup,Internet,Drinking Water,Bathroom,TV,Drainage,Playground,Parking,Water Purifier,Washing Machine,+ 5 See More",Ochu Height, Lalitpur
32500000.0,83 ,5.0,18.0,South-East,3.0,,5.0,4.0,,,Pepsicola, Kathmandu
18500000.0,202,2.3,13.0,,2.5,,,,,,Kapan, Kathmandu
27500000.0,32 ,3.1,16.0,West,2.5,,,,,,Nikhileshwor, Kathmandu
19500000.0,191,2.2,13.0,West,2.5,,5.0,3.0,,,Tikathali, Lalitpur
12000000.0,146,3.1,20.0,North-East,1.0,,2.0,1.0,,,Danchhi, Kathmandu
45500000.0,72 ,6.0,15.0,,2.5,,5.0,3.0,Semi-Furnished,,Kapan, Kathmandu
47000000.0,65 ,9.0,12.0,East,2.5,,6.0,2.0,,,Dhapasi, Kathmandu
9000000.0,160,3.2,13.0,East,2.0,,5.0,1.0,,,Jagdol, Kathmandu
45000000.0,66 ,6.0,13.0,,2.5,,4.0,,,,Pasikot, Kathmandu
62500000.0,89 ,9.2,15.0,,2.5,,4.0,,,,Budhanilkantha, Kathmandu
27500000.0,114,4.0,14.0,,2.5,,4.0,,,,Bhangal , Kathmandu
28000000.0,230,4.0,13.0,,2.5,,6.0,,,,Suryadarshan Height, Kathmandu
90000000.0,156,6.0,15.0,South-East,2.5,,5.0,5.0,Semi-Furnished,,Bhaisepati, Lalitpur
29500000.0,139,3.2,13.0,,2.5,,6.0,,,,Budhanilkantha, Kathmandu
45000000.0,63 ,4.2,13.0,South-East,2.5,,5.0,4.0,Full-Furnished,,Bhaisepati, Lalitpur
60000000.0,107,7.2,13.0,,2.5,,5.0,5.0,Full-Furnished,,Budhanilkantha, Kathmandu
75000000.0,129,7.3,24.0,,2.5,,4.0,5.0,,,Budhanilkantha, Kathmandu
26500000.0,92 ,3.1,13.0,West,2.5,,6.0,4.0,Full-Furnished,,Mandikhatar, Kathmandu
41000000.0,81 ,4.2,30.0,,4.0,,6.0,5.0,,,Manabahadur Marga, Kathmandu
21500000.0,51 ,3.2,12.0,,3.0,,4.0,3.0,,,Pasikot, Kathmandu
58000000.0,102,6.0,14.0,South,2.5,,5.0,5.0,,,Budhanilkantha, Kathmandu
38500000.0,124,5.0,13.0,,2.5,,6.0,4.0,Full-Furnished,,Mandikhatar, Kathmandu
24500000.0,41 ,3.1,13.0,,2.5,,,,,,Imadol, Lalitpur
33500000.0,77 ,4.0,13.0,North-East,2.5,,4.0,5.0,Semi-Furnished,,Hepali Height, Kathmandu
67500000.0,147,8.765522279035793,20.0,South,2.5,,5.0,4.0,,,Pepsicola, Kathmandu
40000000.0,92 ,4.2,20.0,South-East,2.5,,6.0,4.0,,,Bhaisepati, Lalitpur
39000000.0,115,4.2,14.0,South,2.5,,4.0,4.0,,,Khumaltar, Lalitpur
31000000.0,200,4.2,14.0,South-West,3.5,,6.0,5.0,,,Raniban, Kathmandu
40000000.0,123,4.2,11.0,West,2.5,,4.0,4.0,,,Kusunti, Lalitpur
125000000.0,93 ,19.0,12.0,South,2.5,,6.0,4.0,,,Golfutar, Kathmandu
31500000.0,207,5.0,12.0,South-West,2.5,,6.0,5.0,,,Aakasedhara, Kathmandu
40000000.0,82 ,4.1,13.0,North-East,3.0,,7.0,5.0,,,Hattiban, Lalitpur
32000000.0,68 ,4.1,13.0,North-East,2.5,,,,Full-Furnished,,Bhangal , Kathmandu
32500000.0,618,66.0,13.0,West,2.5,,5.0,4.0,Semi-Furnished,,Nakhipot, Lalitpur
10000000.0,160,2.2,13.0,North-West,1.0,,3.0,1.0,,,Tokha, Kathmandu
130000000.0,202,8.2,27.0,South-West,5.0,,,,,,Maijubahal, Kathmandu
26500000.0,155,5.0,36.0,North-East,2.5,,8.0,4.0,,,Dharmasthali, Kathmandu
32500000.0,22 ,4.0,13.0,East,2.5,,4.0,2.0,,,Golfutar, Kathmandu
67500000.0,197,4.0,20.0,North,3.5,,4.0,6.0,Semi-Furnished,,Lazimpat, Kathmandu
62000000.0,131,7.2,13.0,West,5.0,,17.0,10.0,Semi-Furnished,,Manbhawan, Lalitpur
13500000.0,90 ,3.0,13.0,,1.0,,2.0,1.0,,,Kapan, Kathmandu
5000000.0,233,12.0,13.0,South-East,4.0,,8.0,4.0,,,Gwarko, Lalitpur
42000000.0,142,4.2,20.0,North-East,2.5,,6.0,,,,Bhaisepati, Lalitpur
33500000.0,77 ,4.0,13.0,North-East,2.5,,4.0,5.0,Semi-Furnished,,Hepali Height, Kathmandu
36000000.0,73 ,5.0,14.0,South-West,2.5,,6.0,5.0,Semi-Furnished,,Budhanilkantha, Kathmandu
33500000.0,176,3.0,20.0,North,5.0,,16.0,7.0,,,Machhapokhari, Kathmandu
32000000.0,333,1.3,13.0,South,4.0,,,,,,Yetkha, Kathmandu
75000000.0,228,6.2,20.0,South-East,2.5,,6.0,5.0,,,Bhaisepati, Lalitpur
165000000.0,181,20.0,13.0,East,2.5,,5.0,7.0,,,Sitapaila, Kathmandu
45000000.0,123,8.0,15.0,North-East,2.5,,4.0,3.0,,,Pasikot, Kathmandu
58000000.0,89 ,9.1,18.0,South,3.5,,5.0,5.0,,,Dhapasi, Kathmandu
65000000.0,61 ,124.0,15.0,,2.5,,5.0,5.0,Full-Furnished,,Baluwatar, Kathmandu
24000000.0,102,3.3,28.0,North-West,2.5,,5.0,3.0,,,Gothatar, Kathmandu
50000000.0,96 ,6.0,10.0,,3.0,,5.0,5.0,,,Gaurighat, Kathmandu
65000000.0,140,15.2,24.0,West,3.0,,6.0,6.0,,,Bhangal , Kathmandu
22500000.0,41 ,3.0,14.0,,3.0,,,,,,Baluwakhani, Kathmandu
21000000.0,131,3.0,13.0,,2.5,,3.0,3.0,,,Imadol, Lalitpur
105000000.0,682,13.0,13.0,,2.5,,4.0,4.0,,,Budhanilkantha, Kathmandu
46000000.0,171,6.0,13.0,,2.5,,4.0,4.0,,,Budhanilkantha, Kathmandu
36000000.0,191,4.1,16.0,South-East,2.5,,,,,,Ekatabasti, Kathmandu
34500000.0,89 ,4.3,13.0,,2.5,,,,Semi-Furnished,,Mandikhatar, Kathmandu
27500000.0,136,3.2,13.0,North,2.5,,,3.0,,,Jalpa Chowk, Kathmandu
44000000.0,66 ,7.0,13.0,North-East,2.5,,5.0,4.0,,,Dhapasi, Kathmandu
13799999.999999998,101,3.0,13.0,,1.0,,2.0,1.0,,,Lolang, Kathmandu
18500000.0,74 ,3.0,13.0,South,2.5,,,,,,Ekatabasti, Kathmandu
24000000.0,245,2.2,24.0,North,4.0,,4.0,4.0,Semi-Furnished,,Radhe Radhe, Bhaktapur
24000000.0,83 ,3.0,13.0,East,2.5,,,,,,Deuwa chowk, Kathmandu
37500000.0,104,5.0,13.0,West,2.5,,,,,,Bhangal , Kathmandu
29500000.0,51 ,4.0,13.0,East,3.0,,,,,,Bhangal , Kathmandu
37800000.0,29 ,5.0,13.0,,2.5,,6.0,4.0,Full-Furnished,,Mandikhatar, Kathmandu
85000000.0,205,8.0,10.0,,3.5,,,,,,New Baneshwor, Kathmandu
60000000.0,156,8.0,12.0,North,2.5,,6.0,4.0,Semi-Furnished,,Bhaisepati, Lalitpur
38000000.0,126,6.3,12.0,East,3.5,,7.0,7.0,,,Sitapaila, Kathmandu
24000000.0,20 ,3.2,20.0,East,2.5,,6.0,3.0,Semi-Furnished,,Pepsicola, Kathmandu
15000000.0,71 ,2.2,13.0,South,3.0,,,3.0,Un-Furnished,,Sitapaila, Kathmandu
31500000.0,97 ,4.0,14.0,West,3.0,,,,,,Narephat, Kathmandu
77500000.0,104,3.0,13.0,East,6.0,,,6.0,,,Putalisadak, Kathmandu
250000000.0,405,11.0,13.0,South-East,,,25.0,30.0,Full-Furnished,,Thamel, Kathmandu
110000000.0,161,19.0,14.0,,2.5,,4.0,4.0,,,Kusunti, Lalitpur
35000000.0,153,4.0,13.0,East,2.5,,5.0,4.0,Semi-Furnished,,Ganesh Chowk, Kathmandu
28000000.0,132,4.0,13.0,South-West,2.5,,,,,,Chunikhel, Kathmandu
35000000.0,261,6.0,25.0,West,2.5,,,,,,Baluwatar, Kathmandu
33000000.0,96 ,4.0,20.0,North,3.0,,4.0,4.0,Semi-Furnished,,Mhaipi, Kathmandu
67000000.0,111,7.1,13.0,West,2.5,,3.0,3.0,Full-Furnished,,Basundhara, Kathmandu
22000000.0,33 ,1.7531044558071585,12.0,South-East,2.5,,6.0,4.0,Semi-Furnished,"Earthquake Resistant,Marbel,Fridge,Solar,Dining Room,Garden,Parking,Internet,Drinking Water,Bathroom,TV,+ 1 See More",Tikathali, Lalitpur
28500000.0,479,3.2,20.0,North-East,2.5,,7.0,4.0,,,Imadol, Lalitpur
36000000.0,139,5.0,13.0,,2.5,,5.0,4.0,,,Budhanilkantha, Kathmandu
10500000.0,95 ,3.2,10.0,West,1.0,,2.0,1.0,,,Sudal, Bhaktapur
21000000.0,65 ,3.1,12.0,East,2.5,,5.0,3.0,,,Dhapasi, Kathmandu
23500000.0,130,3.2,20.0,South,2.5,,5.0,3.0,Semi-Furnished,,Harisiddhi, Lalitpur
68000000.0,98 ,6.3,14.0,East,2.5,,5.0,4.0,Full-Furnished,,Rudreshwor, Kathmandu
64000000.0,34 ,8.0,15.0,,3.0,,8.0,6.0,,,Nakkhu, Lalitpur
60000000.0,151,7.0,14.0,East,2.0,,5.0,4.0,,,Thapathali, Kathmandu
35000000.0,39 ,6.2,8.0,North,3.5,,5.0,3.0,,"Marbel,Parquet,Solar,Dining Room,Drinking Water,Bathroom,Garden,Playground,Bed Room,Water Purifier,Fridge,+ 3 See More",Maijubahal, Kathmandu
140000000.0,1.2,23.0,15.0,North,2.5,,6.0,7.0,,,Budhanilkantha, Kathmandu
24000000.0,142,3.2,13.0,South,2.5,,5.0,4.0,,,Kusunti, Lalitpur
19000000.0,89 ,2.2,13.0,South,3.0,,6.0,4.0,Semi-Furnished,,Dhapakhel, Lalitpur
25500000.0,116,3.2,12.0,,3.0,,,,,,Sundarbasti, Kathmandu
40000000.0,107,15.2,14.0,South,2.5,,5.0,4.0,,,Chandragiri, Kathmandu
35000000.0,81 ,5.2,16.0,,2.5,,,,,,Basundhara, Kathmandu
37500000.0,181,5.2,14.0,South,3.0,,5.0,4.0,,,Wasik, Kathmandu
45000000.0,1.3,4.0,26.0,East,3.5,,5.0,6.0,Full-Furnished,,Koteshwor, Kathmandu
51500000.0,204,8.0,10.0,South-West,2.5,,,,,,Gongabu, Kathmandu
35000000.0,116,4.2,13.0,South-West,2.5,,,,,,Budhanilkantha, Kathmandu
35000000.0,110,4.2,13.0,South-West,2.5,,,,,,Budhanilkantha, Kathmandu
23000000.0,77 ,3.0,13.0,West,2.5,,4.0,3.0,,,Ochu Height, Lalitpur
39500000.0,82 ,5.0,16.0,,2.5,,5.0,5.0,,,Mandikhatar, Kathmandu
21000000.0,51 ,3.0,13.0,,2.5,,,,Semi-Furnished,,Thankot, Kathmandu
38000000.0,85 ,4.1,10.0,South-East,2.5,,4.0,3.0,,,Bhaisepati, Lalitpur
31000000.0,253,8.0,13.0,North-East,1.0,,2.0,1.0,,,Makalbari, Kathmandu
24000000.0,54 ,3.1,13.0,East,3.0,,4.0,4.0,Semi-Furnished,,Imadol, Lalitpur
